sat,channel,Unnamed: 0,epoch,snr
G11,1C,43029,2024-05-10 20:09:20,44.563
G19,1C,43033,2024-05-10 20:09:20,34.25
G30,1C,43037,2024-05-10 20:09:20,36.375
E04,1C,43835,2024-05-10 20:09:30,52.375
E09,1C,43839,2024-05-10 20:09:30,51.25
E10,1C,43843,2024-05-10 20:09:30,51.813
E11,1C,43847,2024-05-10 20:09:30,51.125
E12,1C,43851,2024-05-10 20:09:30,45.188
E36,1C,43855,2024-05-10 20:09:30,49.25
G03,1C,43783,2024-05-10 20:09:30,43.375
G04,1C,43787,2024-05-10 20:09:30,46.5
G06,1C,43791,2024-05-10 20:09:30,50.188
G07,1C,43795,2024-05-10 20:09:30,47.938
G09,1C,43799,2024-05-10 20:09:30,50.875
G11,1C,43803,2024-05-10 20:09:30,44.688
G19,1C,44032,2024-05-10 20:09:30,38.375
G30,1C,43807,2024-05-10 20:09:30,40.688
E04,1C,44591,2024-05-10 20:09:40,52.375
E09,1C,44595,2024-05-10 20:09:40,51.313
E10,1C,44599,2024-05-10 20:09:40,51.625
E11,1C,44603,2024-05-10 20:09:40,51.125
E12,1C,44607,2024-05-10 20:09:40,45.75
E36,1C,44611,2024-05-10 20:09:40,49.25
G03,1C,44543,2024-05-10 20:09:40,43.375
G04,1C,44547,2024-05-10 20:09:40,46.5
G06,1C,44551,2024-05-10 20:09:40,50.25
G07,1C,44555,2024-05-10 20:09:40,48.125
G09,1C,44559,2024-05-10 20:09:40,50.875
G11,1C,44563,2024-05-10 20:09:40,44.688
G19,1C,44639,2024-05-10 20:09:40,41.0
G30,1C,44719,2024-05-10 20:09:40,44.625
E04,1C,45363,2024-05-10 20:09:50,52.375
E09,1C,45367,2024-05-10 20:09:50,51.313
E10,1C,45371,2024-05-10 20:09:50,51.813
E11,1C,45375,2024-05-10 20:09:50,51.188
E12,1C,45379,2024-05-10 20:09:50,45.375
E36,1C,45383,2024-05-10 20:09:50,49.188
G03,1C,45307,2024-05-10 20:09:50,43.563
G04,1C,45311,2024-05-10 20:09:50,46.563
G06,1C,45315,2024-05-10 20:09:50,50.25
G07,1C,45319,2024-05-10 20:09:50,49.063
G09,1C,45323,2024-05-10 20:09:50,50.875
G11,1C,45327,2024-05-10 20:09:50,44.688
G19,1C,45331,2024-05-10 20:09:50,44.125
G30,1C,45335,2024-05-10 20:09:50,43.125
E04,1C,46143,2024-05-10 20:10:00,52.375
E09,1C,46147,2024-05-10 20:10:00,51.25
E10,1C,46151,2024-05-10 20:10:00,51.063
E11,1C,46155,2024-05-10 20:10:00,51.125
E12,1C,46159,2024-05-10 20:10:00,45.25
E36,1C,46163,2024-05-10 20:10:00,49.125
G03,1C,46087,2024-05-10 20:10:00,43.375
G04,1C,46091,2024-05-10 20:10:00,46.313
G06,1C,46095,2024-05-10 20:10:00,50.125
G07,1C,46099,2024-05-10 20:10:00,49.688
G09,1C,46103,2024-05-10 20:10:00,50.875
G11,1C,46107,2024-05-10 20:10:00,44.625
G19,1C,46111,2024-05-10 20:10:00,38.938
G30,1C,46115,2024-05-10 20:10:00,39.875
E04,1C,46928,2024-05-10 20:10:10,52.375
E09,1C,46932,2024-05-10 20:10:10,51.25
E10,1C,46936,2024-05-10 20:10:10,51.438
E11,1C,46940,2024-05-10 20:10:10,51.063
E12,1C,46944,2024-05-10 20:10:10,45.188
E36,1C,46948,2024-05-10 20:10:10,49.188
G03,1C,46876,2024-05-10 20:10:10,43.375
G04,1C,46880,2024-05-10 20:10:10,46.438
G06,1C,46884,2024-05-10 20:10:10,50.125
G07,1C,46888,2024-05-10 20:10:10,50.0
G09,1C,46892,2024-05-10 20:10:10,50.875
G11,1C,46896,2024-05-10 20:10:10,44.563
G19,1C,46900,2024-05-10 20:10:10,39.875
G30,1C,46980,2024-05-10 20:10:10,46.25
E04,1C,47692,2024-05-10 20:10:20,52.313
E09,1C,47696,2024-05-10 20:10:20,51.125
E10,1C,47700,2024-05-10 20:10:20,51.875
E11,1C,47704,2024-05-10 20:10:20,51.063
E12,1C,47708,2024-05-10 20:10:20,45.0
E36,1C,47712,2024-05-10 20:10:20,49.0
G03,1C,47643,2024-05-10 20:10:20,43.375
G04,1C,47647,2024-05-10 20:10:20,46.25
G06,1C,47651,2024-05-10 20:10:20,50.0
G07,1C,47655,2024-05-10 20:10:20,49.813
G09,1C,47659,2024-05-10 20:10:20,50.813
G11,1C,47663,2024-05-10 20:10:20,44.563
G19,1C,47816,2024-05-10 20:10:20,38.625
G30,1C,47667,2024-05-10 20:10:20,35.5
E04,1C,48509,2024-05-10 20:10:30,52.313
E09,1C,48513,2024-05-10 20:10:30,51.125
E10,1C,48517,2024-05-10 20:10:30,51.625
E11,1C,48521,2024-05-10 20:10:30,50.938
E12,1C,48525,2024-05-10 20:10:30,44.688
E36,1C,48529,2024-05-10 20:10:30,49.0
G03,1C,48450,2024-05-10 20:10:30,43.188
G04,1C,48454,2024-05-10 20:10:30,46.25
G06,1C,48458,2024-05-10 20:10:30,50.0
G07,1C,48462,2024-05-10 20:10:30,47.375
G09,1C,48466,2024-05-10 20:10:30,50.75
G11,1C,48470,2024-05-10 20:10:30,44.625
G19,1C,48474,2024-05-10 20:10:30,39.938
G30,1C,48478,2024-05-10 20:10:30,30.063
E04,1C,49319,2024-05-10 20:10:40,52.313
E09,1C,49323,2024-05-10 20:10:40,51.125
E10,1C,49327,2024-05-10 20:10:40,51.375
E11,1C,49331,2024-05-10 20:10:40,51.0
E12,1C,49335,2024-05-10 20:10:40,45.125
E36,1C,49339,2024-05-10 20:10:40,49.063
G03,1C,49260,2024-05-10 20:10:40,43.25
G04,1C,49264,2024-05-10 20:10:40,46.188
G06,1C,49268,2024-05-10 20:10:40,50.063
G07,1C,49272,2024-05-10 20:10:40,49.875
G09,1C,49276,2024-05-10 20:10:40,50.813
G11,1C,49280,2024-05-10 20:10:40,44.688
G19,1C,49284,2024-05-10 20:10:40,37.75
G30,1C,49288,2024-05-10 20:10:40,41.188
E04,1C,50134,2024-05-10 20:10:50,52.313
E09,1C,50138,2024-05-10 20:10:50,51.125
E10,1C,50142,2024-05-10 20:10:50,51.375
E11,1C,50146,2024-05-10 20:10:50,51.063
E12,1C,50150,2024-05-10 20:10:50,44.938
E36,1C,50154,2024-05-10 20:10:50,49.063
G03,1C,50078,2024-05-10 20:10:50,43.125
G04,1C,50082,2024-05-10 20:10:50,46.313
G06,1C,50086,2024-05-10 20:10:50,50.063
G07,1C,50090,2024-05-10 20:10:50,49.75
G09,1C,50094,2024-05-10 20:10:50,50.813
G11,1C,50098,2024-05-10 20:10:50,44.875
G19,1C,50102,2024-05-10 20:10:50,40.688
G30,1C,50106,2024-05-10 20:10:50,42.938
E04,1C,50931,2024-05-10 20:11:00,52.375
E09,1C,50935,2024-05-10 20:11:00,51.125
E10,1C,50939,2024-05-10 20:11:00,51.625
E11,1C,50943,2024-05-10 20:11:00,51.063
E12,1C,50947,2024-05-10 20:11:00,45.375
E36,1C,50951,2024-05-10 20:11:00,49.125
G03,1C,50876,2024-05-10 20:11:00,43.063
G04,1C,50880,2024-05-10 20:11:00,46.125
G06,1C,50884,2024-05-10 20:11:00,50.125
G07,1C,50888,2024-05-10 20:11:00,48.625
G09,1C,50892,2024-05-10 20:11:00,50.813
G11,1C,50896,2024-05-10 20:11:00,44.625
G19,1C,50900,2024-05-10 20:11:00,38.125
G30,1C,51062,2024-05-10 20:11:00,40.125
E04,1C,51731,2024-05-10 20:11:10,52.375
E09,1C,51735,2024-05-10 20:11:10,51.25
E10,1C,51739,2024-05-10 20:11:10,51.875
E11,1C,51743,2024-05-10 20:11:10,51.0
E12,1C,51747,2024-05-10 20:11:10,45.063
E36,1C,51751,2024-05-10 20:11:10,49.125
G03,1C,51676,2024-05-10 20:11:10,43.0
G04,1C,51680,2024-05-10 20:11:10,46.188
G06,1C,51684,2024-05-10 20:11:10,50.125
G07,1C,51688,2024-05-10 20:11:10,50.0
G09,1C,51692,2024-05-10 20:11:10,50.813
G11,1C,51696,2024-05-10 20:11:10,44.875
G19,1C,51700,2024-05-10 20:11:10,41.125
G30,1C,52020,2024-05-10 20:11:10,42.25
E04,1C,52549,2024-05-10 20:11:20,52.313
E09,1C,52553,2024-05-10 20:11:20,51.188
E10,1C,52557,2024-05-10 20:11:20,51.563
E11,1C,52561,2024-05-10 20:11:20,51.063
E12,1C,52565,2024-05-10 20:11:20,44.625
E36,1C,52569,2024-05-10 20:11:20,49.125
G03,1C,52490,2024-05-10 20:11:20,43.125
G04,1C,52494,2024-05-10 20:11:20,46.125
G06,1C,52498,2024-05-10 20:11:20,50.063
G07,1C,52502,2024-05-10 20:11:20,49.063
G09,1C,52506,2024-05-10 20:11:20,50.813
G11,1C,52510,2024-05-10 20:11:20,44.875
G19,1C,52514,2024-05-10 20:11:20,40.313
G30,1C,52518,2024-05-10 20:11:20,41.563
E04,1C,53375,2024-05-10 20:11:30,52.313
E09,1C,53379,2024-05-10 20:11:30,51.125
E10,1C,53383,2024-05-10 20:11:30,52.375
E11,1C,53387,2024-05-10 20:11:30,51.0
E12,1C,53391,2024-05-10 20:11:30,44.75
E36,1C,53395,2024-05-10 20:11:30,49.063
G03,1C,53320,2024-05-10 20:11:30,43.125
G04,1C,53324,2024-05-10 20:11:30,46.0
G06,1C,53328,2024-05-10 20:11:30,50.0
G07,1C,53332,2024-05-10 20:11:30,49.125
G09,1C,53336,2024-05-10 20:11:30,50.75
G11,1C,53340,2024-05-10 20:11:30,44.688
G19,1C,53344,2024-05-10 20:11:30,33.313
G30,1C,53506,2024-05-10 20:11:30,38.563
E04,1C,54189,2024-05-10 20:11:40,52.313
E09,1C,54193,2024-05-10 20:11:40,51.25
E10,1C,54197,2024-05-10 20:11:40,50.5
E11,1C,54201,2024-05-10 20:11:40,51.0
E12,1C,54205,2024-05-10 20:11:40,44.75
E36,1C,54209,2024-05-10 20:11:40,49.063
G03,1C,54134,2024-05-10 20:11:40,42.938
G04,1C,54138,2024-05-10 20:11:40,46.25
G06,1C,54142,2024-05-10 20:11:40,50.0
G07,1C,54146,2024-05-10 20:11:40,48.875
G09,1C,54150,2024-05-10 20:11:40,50.75
G11,1C,54154,2024-05-10 20:11:40,44.625
G19,1C,54158,2024-05-10 20:11:40,38.063
G30,1C,54320,2024-05-10 20:11:40,41.875
E04,1C,55000,2024-05-10 20:11:50,52.375
E09,1C,55004,2024-05-10 20:11:50,51.25
E10,1C,55008,2024-05-10 20:11:50,51.313
E11,1C,55012,2024-05-10 20:11:50,51.125
E12,1C,55016,2024-05-10 20:11:50,44.25
E36,1C,55020,2024-05-10 20:11:50,49.125
G03,1C,54945,2024-05-10 20:11:50,43.25
G04,1C,54949,2024-05-10 20:11:50,46.375
G06,1C,54953,2024-05-10 20:11:50,50.125
G07,1C,54957,2024-05-10 20:11:50,49.375
G09,1C,54961,2024-05-10 20:11:50,50.813
G11,1C,54965,2024-05-10 20:11:50,44.875
G19,1C,54969,2024-05-10 20:11:50,43.313
G30,1C,55052,2024-05-10 20:11:50,44.125
E04,1C,55830,2024-05-10 20:12:00,52.375
E09,1C,55834,2024-05-10 20:12:00,51.313
E10,1C,55838,2024-05-10 20:12:00,51.75
E11,1C,55842,2024-05-10 20:12:00,51.25
E12,1C,55846,2024-05-10 20:12:00,44.938
E36,1C,55850,2024-05-10 20:12:00,49.125
G03,1C,55771,2024-05-10 20:12:00,43.313
G04,1C,55775,2024-05-10 20:12:00,46.563
G06,1C,55779,2024-05-10 20:12:00,50.125
G07,1C,55783,2024-05-10 20:12:00,49.625
G09,1C,55787,2024-05-10 20:12:00,50.875
G11,1C,55791,2024-05-10 20:12:00,44.875
G19,1C,55795,2024-05-10 20:12:00,38.375
G30,1C,55799,2024-05-10 20:12:00,42.5
E04,1C,56660,2024-05-10 20:12:10,52.313
E09,1C,56664,2024-05-10 20:12:10,51.125
E10,1C,56668,2024-05-10 20:12:10,51.313
E11,1C,56672,2024-05-10 20:12:10,51.0
E12,1C,56676,2024-05-10 20:12:10,44.563
E36,1C,56680,2024-05-10 20:12:10,48.938
G03,1C,56601,2024-05-10 20:12:10,42.938
G04,1C,56605,2024-05-10 20:12:10,46.25
G06,1C,56609,2024-05-10 20:12:10,50.0
G07,1C,56613,2024-05-10 20:12:10,49.313
G09,1C,56617,2024-05-10 20:12:10,50.688
G11,1C,56621,2024-05-10 20:12:10,44.625
G19,1C,56625,2024-05-10 20:12:10,40.0
G30,1C,56629,2024-05-10 20:12:10,45.625
E04,1C,57452,2024-05-10 20:12:20,52.25
E09,1C,57456,2024-05-10 20:12:20,51.125
E10,1C,57460,2024-05-10 20:12:20,51.875
E11,1C,57464,2024-05-10 20:12:20,51.0
E12,1C,57468,2024-05-10 20:12:20,44.875
E36,1C,57472,2024-05-10 20:12:20,49.063
G03,1C,57397,2024-05-10 20:12:20,42.875
G04,1C,57401,2024-05-10 20:12:20,46.313
G06,1C,57405,2024-05-10 20:12:20,49.938
G07,1C,57409,2024-05-10 20:12:20,49.375
G09,1C,57413,2024-05-10 20:12:20,50.688
G11,1C,57417,2024-05-10 20:12:20,44.625
G19,1C,57421,2024-05-10 20:12:20,37.688
G30,1C,57504,2024-05-10 20:12:20,45.375
E04,1C,58271,2024-05-10 20:12:30,52.313
E09,1C,58275,2024-05-10 20:12:30,51.25
E10,1C,58279,2024-05-10 20:12:30,52.125
E11,1C,58283,2024-05-10 20:12:30,51.063
E12,1C,58287,2024-05-10 20:12:30,44.813
E36,1C,58291,2024-05-10 20:12:30,49.063
G03,1C,58212,2024-05-10 20:12:30,42.875
G04,1C,58216,2024-05-10 20:12:30,46.375
G06,1C,58220,2024-05-10 20:12:30,50.0
G07,1C,58224,2024-05-10 20:12:30,49.375
G09,1C,58228,2024-05-10 20:12:30,50.75
G11,1C,58232,2024-05-10 20:12:30,44.813
G19,1C,58236,2024-05-10 20:12:30,41.75
G30,1C,58240,2024-05-10 20:12:30,39.0
E04,1C,59101,2024-05-10 20:12:40,52.375
E09,1C,59105,2024-05-10 20:12:40,51.313
E10,1C,59109,2024-05-10 20:12:40,51.313
E11,1C,59113,2024-05-10 20:12:40,51.125
E12,1C,59117,2024-05-10 20:12:40,44.688
E36,1C,59121,2024-05-10 20:12:40,49.188
G03,1C,59042,2024-05-10 20:12:40,42.938
G04,1C,59046,2024-05-10 20:12:40,46.5
G06,1C,59050,2024-05-10 20:12:40,50.063
G07,1C,59054,2024-05-10 20:12:40,49.438
G09,1C,59058,2024-05-10 20:12:40,50.875
G11,1C,59062,2024-05-10 20:12:40,44.875
G19,1C,59066,2024-05-10 20:12:40,39.125
G30,1C,59070,2024-05-10 20:12:40,41.375
E04,1C,59904,2024-05-10 20:12:50,52.375
E09,1C,59908,2024-05-10 20:12:50,51.25
E10,1C,59912,2024-05-10 20:12:50,51.438
E11,1C,59916,2024-05-10 20:12:50,51.125
E12,1C,59920,2024-05-10 20:12:50,44.625
E36,1C,59924,2024-05-10 20:12:50,49.125
G03,1C,59848,2024-05-10 20:12:50,42.938
G04,1C,59852,2024-05-10 20:12:50,46.313
G06,1C,59856,2024-05-10 20:12:50,50.063
G07,1C,59860,2024-05-10 20:12:50,49.375
G09,1C,59864,2024-05-10 20:12:50,50.813
G11,1C,59868,2024-05-10 20:12:50,44.813
G19,1C,59872,2024-05-10 20:12:50,41.25
G30,1C,59876,2024-05-10 20:12:50,46.25
E04,1C,60706,2024-05-10 20:13:00,52.313
E09,1C,60710,2024-05-10 20:13:00,51.25
E10,1C,60714,2024-05-10 20:13:00,52.0
E11,1C,60718,2024-05-10 20:13:00,51.125
E12,1C,60722,2024-05-10 20:13:00,44.375
E36,1C,60726,2024-05-10 20:13:00,49.188
G03,1C,60651,2024-05-10 20:13:00,42.938
G04,1C,60655,2024-05-10 20:13:00,46.25
G06,1C,60659,2024-05-10 20:13:00,50.063
G07,1C,60663,2024-05-10 20:13:00,49.375
G09,1C,60667,2024-05-10 20:13:00,50.75
G11,1C,60671,2024-05-10 20:13:00,44.875
G19,1C,60675,2024-05-10 20:13:00,39.875
G30,1C,60758,2024-05-10 20:13:00,40.563
E04,1C,61520,2024-05-10 20:13:10,52.375
E09,1C,61524,2024-05-10 20:13:10,51.313
E10,1C,61528,2024-05-10 20:13:10,52.063
E11,1C,61532,2024-05-10 20:13:10,51.125
E12,1C,61536,2024-05-10 20:13:10,45.188
E36,1C,61540,2024-05-10 20:13:10,49.188
G03,1C,61461,2024-05-10 20:13:10,43.0
G04,1C,61465,2024-05-10 20:13:10,46.375
G06,1C,61469,2024-05-10 20:13:10,50.063
G07,1C,61473,2024-05-10 20:13:10,49.375
G09,1C,61477,2024-05-10 20:13:10,50.813
G11,1C,61481,2024-05-10 20:13:10,44.938
G19,1C,61485,2024-05-10 20:13:10,39.25
G30,1C,61489,2024-05-10 20:13:10,43.875
E04,1C,62331,2024-05-10 20:13:20,52.375
E09,1C,62335,2024-05-10 20:13:20,51.313
E10,1C,62339,2024-05-10 20:13:20,48.875
E11,1C,62343,2024-05-10 20:13:20,51.125
E12,1C,62347,2024-05-10 20:13:20,44.375
E36,1C,62351,2024-05-10 20:13:20,49.25
G03,1C,62272,2024-05-10 20:13:20,42.938
G04,1C,62276,2024-05-10 20:13:20,46.25
G06,1C,62280,2024-05-10 20:13:20,50.063
G07,1C,62284,2024-05-10 20:13:20,49.375
G09,1C,62288,2024-05-10 20:13:20,50.813
G11,1C,62292,2024-05-10 20:13:20,44.875
G19,1C,62296,2024-05-10 20:13:20,40.0
G30,1C,62300,2024-05-10 20:13:20,45.0
E04,1C,63147,2024-05-10 20:13:30,52.375
E09,1C,63151,2024-05-10 20:13:30,51.375
E10,1C,63155,2024-05-10 20:13:30,50.938
E11,1C,63159,2024-05-10 20:13:30,51.125
E12,1C,63163,2024-05-10 20:13:30,44.75
E36,1C,63167,2024-05-10 20:13:30,49.188
G03,1C,63088,2024-05-10 20:13:30,42.938
G04,1C,63092,2024-05-10 20:13:30,46.313
G06,1C,63096,2024-05-10 20:13:30,50.125
G07,1C,63100,2024-05-10 20:13:30,49.375
G09,1C,63104,2024-05-10 20:13:30,50.813
G11,1C,63108,2024-05-10 20:13:30,45.063
G19,1C,63112,2024-05-10 20:13:30,38.75
G30,1C,63116,2024-05-10 20:13:30,43.875
E04,1C,63965,2024-05-10 20:13:40,52.375
E09,1C,63969,2024-05-10 20:13:40,51.375
E10,1C,63973,2024-05-10 20:13:40,52.063
E11,1C,63977,2024-05-10 20:13:40,51.125
E12,1C,63981,2024-05-10 20:13:40,45.125
E36,1C,63985,2024-05-10 20:13:40,49.25
G03,1C,63906,2024-05-10 20:13:40,42.938
G04,1C,63910,2024-05-10 20:13:40,46.25
G06,1C,63914,2024-05-10 20:13:40,50.125
G07,1C,63918,2024-05-10 20:13:40,49.375
G09,1C,63922,2024-05-10 20:13:40,50.813
G11,1C,63926,2024-05-10 20:13:40,44.938
G19,1C,63930,2024-05-10 20:13:40,39.688
G30,1C,63934,2024-05-10 20:13:40,40.375
E04,1C,64789,2024-05-10 20:13:50,52.375
E09,1C,64793,2024-05-10 20:13:50,51.375
E10,1C,64797,2024-05-10 20:13:50,51.0
E11,1C,64801,2024-05-10 20:13:50,51.188
E12,1C,64805,2024-05-10 20:13:50,44.563
E36,1C,64809,2024-05-10 20:13:50,49.25
G03,1C,64730,2024-05-10 20:13:50,42.875
G04,1C,64734,2024-05-10 20:13:50,46.313
G06,1C,64738,2024-05-10 20:13:50,50.125
G07,1C,64742,2024-05-10 20:13:50,49.375
G09,1C,64746,2024-05-10 20:13:50,50.813
G11,1C,64750,2024-05-10 20:13:50,45.063
G19,1C,64754,2024-05-10 20:13:50,39.688
G30,1C,64758,2024-05-10 20:13:50,41.625
E04,1C,65607,2024-05-10 20:14:00,52.375
E09,1C,65611,2024-05-10 20:14:00,51.375
E10,1C,65615,2024-05-10 20:14:00,53.0
E11,1C,65619,2024-05-10 20:14:00,51.25
E12,1C,65623,2024-05-10 20:14:00,44.563
E36,1C,65627,2024-05-10 20:14:00,49.375
G03,1C,65548,2024-05-10 20:14:00,42.875
G04,1C,65552,2024-05-10 20:14:00,46.375
G06,1C,65556,2024-05-10 20:14:00,50.188
G07,1C,65560,2024-05-10 20:14:00,49.563
G09,1C,65564,2024-05-10 20:14:00,50.875
G11,1C,65568,2024-05-10 20:14:00,45.313
G19,1C,65572,2024-05-10 20:14:00,37.875
G30,1C,65576,2024-05-10 20:14:00,35.563
E04,1C,66425,2024-05-10 20:14:10,52.313
E09,1C,66429,2024-05-10 20:14:10,51.25
E10,1C,66433,2024-05-10 20:14:10,51.438
E11,1C,66437,2024-05-10 20:14:10,51.0
E12,1C,66441,2024-05-10 20:14:10,44.625
E36,1C,66445,2024-05-10 20:14:10,49.125
G03,1C,66366,2024-05-10 20:14:10,42.625
G04,1C,66370,2024-05-10 20:14:10,45.938
G06,1C,66374,2024-05-10 20:14:10,49.875
G07,1C,66378,2024-05-10 20:14:10,49.313
G09,1C,66382,2024-05-10 20:14:10,50.688
G11,1C,66386,2024-05-10 20:14:10,44.938
G19,1C,66390,2024-05-10 20:14:10,39.375
G30,1C,66394,2024-05-10 20:14:10,41.188
E04,1C,67201,2024-05-10 20:14:20,52.375
E09,1C,67205,2024-05-10 20:14:20,51.375
E11,1C,67209,2024-05-10 20:14:20,51.125
E12,1C,67213,2024-05-10 20:14:20,44.688
E36,1C,67217,2024-05-10 20:14:20,49.188
G03,1C,67146,2024-05-10 20:14:20,42.625
G04,1C,67150,2024-05-10 20:14:20,46.25
G06,1C,67154,2024-05-10 20:14:20,50.125
G07,1C,67158,2024-05-10 20:14:20,49.375
G09,1C,67162,2024-05-10 20:14:20,50.813
G11,1C,67166,2024-05-10 20:14:20,45.375
G19,1C,67170,2024-05-10 20:14:20,40.375
G30,1C,67249,2024-05-10 20:14:20,46.188
E04,1C,67981,2024-05-10 20:14:30,52.375
E09,1C,67985,2024-05-10 20:14:30,51.375
E11,1C,67989,2024-05-10 20:14:30,51.125
E12,1C,67993,2024-05-10 20:14:30,44.875
E36,1C,67997,2024-05-10 20:14:30,49.188
G03,1C,67922,2024-05-10 20:14:30,42.75
G04,1C,67926,2024-05-10 20:14:30,46.188
G06,1C,67930,2024-05-10 20:14:30,50.125
G07,1C,67934,2024-05-10 20:14:30,49.375
G09,1C,67938,2024-05-10 20:14:30,50.813
G11,1C,67942,2024-05-10 20:14:30,45.313
G19,1C,67946,2024-05-10 20:14:30,39.75
G30,1C,67950,2024-05-10 20:14:30,40.875
E04,1C,68771,2024-05-10 20:14:40,52.375
E09,1C,68775,2024-05-10 20:14:40,51.375
E11,1C,68779,2024-05-10 20:14:40,51.125
E12,1C,68783,2024-05-10 20:14:40,44.25
E36,1C,68787,2024-05-10 20:14:40,49.25
G03,1C,68712,2024-05-10 20:14:40,42.563
G04,1C,68716,2024-05-10 20:14:40,46.188
G06,1C,68720,2024-05-10 20:14:40,50.125
G07,1C,68724,2024-05-10 20:14:40,49.438
G09,1C,68728,2024-05-10 20:14:40,50.813
G11,1C,68732,2024-05-10 20:14:40,45.25
G19,1C,68736,2024-05-10 20:14:40,38.125
G30,1C,68740,2024-05-10 20:14:40,46.875
E04,1C,69541,2024-05-10 20:14:50,52.375
E09,1C,69545,2024-05-10 20:14:50,51.313
E10,1C,69707,2024-05-10 20:14:50,51.688
E11,1C,69549,2024-05-10 20:14:50,51.125
E12,1C,69553,2024-05-10 20:14:50,44.5
E36,1C,69557,2024-05-10 20:14:50,49.125
G03,1C,69482,2024-05-10 20:14:50,42.625
G04,1C,69486,2024-05-10 20:14:50,46.125
G06,1C,69490,2024-05-10 20:14:50,50.063
G07,1C,69494,2024-05-10 20:14:50,49.375
G09,1C,69498,2024-05-10 20:14:50,50.688
G11,1C,69502,2024-05-10 20:14:50,45.313
G19,1C,69506,2024-05-10 20:14:50,36.188
G30,1C,69510,2024-05-10 20:14:50,45.75
E04,1C,56,2024-05-10 20:15:00,52.375
E09,1C,60,2024-05-10 20:15:00,51.375
E10,1C,64,2024-05-10 20:15:00,51.875
E11,1C,68,2024-05-10 20:15:00,51.125
E12,1C,72,2024-05-10 20:15:00,44.625
E36,1C,76,2024-05-10 20:15:00,49.313
G03,1C,0,2024-05-10 20:15:00,42.5
G04,1C,4,2024-05-10 20:15:00,46.125
G06,1C,8,2024-05-10 20:15:00,50.063
G07,1C,12,2024-05-10 20:15:00,49.438
G09,1C,16,2024-05-10 20:15:00,50.75
G11,1C,20,2024-05-10 20:15:00,45.375
G19,1C,24,2024-05-10 20:15:00,35.5
G30,1C,28,2024-05-10 20:15:00,42.188
E04,1C,866,2024-05-10 20:15:10,52.375
E09,1C,870,2024-05-10 20:15:10,51.375
E10,1C,874,2024-05-10 20:15:10,51.875
E11,1C,878,2024-05-10 20:15:10,51.125
E12,1C,882,2024-05-10 20:15:10,44.313
E36,1C,886,2024-05-10 20:15:10,49.313
G03,1C,807,2024-05-10 20:15:10,42.438
G04,1C,811,2024-05-10 20:15:10,46.125
G06,1C,815,2024-05-10 20:15:10,50.125
G07,1C,819,2024-05-10 20:15:10,49.5
G09,1C,823,2024-05-10 20:15:10,50.875
G11,1C,827,2024-05-10 20:15:10,45.5
G19,1C,831,2024-05-10 20:15:10,35.438
G30,1C,835,2024-05-10 20:15:10,44.625
E04,1C,1684,2024-05-10 20:15:20,52.375
E09,1C,1688,2024-05-10 20:15:20,51.375
E10,1C,1692,2024-05-10 20:15:20,50.813
E11,1C,1696,2024-05-10 20:15:20,51.125
E12,1C,1700,2024-05-10 20:15:20,44.313
E36,1C,1704,2024-05-10 20:15:20,49.313
G03,1C,1625,2024-05-10 20:15:20,42.438
G04,1C,1629,2024-05-10 20:15:20,46.125
G06,1C,1633,2024-05-10 20:15:20,50.125
G07,1C,1637,2024-05-10 20:15:20,49.563
G09,1C,1641,2024-05-10 20:15:20,50.875
G11,1C,1645,2024-05-10 20:15:20,45.375
G19,1C,1649,2024-05-10 20:15:20,38.5
G30,1C,1653,2024-05-10 20:15:20,47.375
E04,1C,2494,2024-05-10 20:15:30,52.375
E09,1C,2498,2024-05-10 20:15:30,51.563
E10,1C,2502,2024-05-10 20:15:30,52.063
E11,1C,2506,2024-05-10 20:15:30,51.25
E12,1C,2510,2024-05-10 20:15:30,41.125
E36,1C,2514,2024-05-10 20:15:30,49.375
G03,1C,2435,2024-05-10 20:15:30,42.75
G04,1C,2439,2024-05-10 20:15:30,46.125
G06,1C,2443,2024-05-10 20:15:30,50.188
G07,1C,2447,2024-05-10 20:15:30,49.625
G09,1C,2451,2024-05-10 20:15:30,50.875
G11,1C,2455,2024-05-10 20:15:30,45.625
G19,1C,2459,2024-05-10 20:15:30,35.813
G30,1C,2463,2024-05-10 20:15:30,38.875
E04,1C,3286,2024-05-10 20:15:40,52.438
E09,1C,3290,2024-05-10 20:15:40,51.563
E10,1C,3294,2024-05-10 20:15:40,51.688
E11,1C,3298,2024-05-10 20:15:40,51.313
E36,1C,3302,2024-05-10 20:15:40,49.563
G03,1C,3231,2024-05-10 20:15:40,42.813
G04,1C,3235,2024-05-10 20:15:40,46.25
G06,1C,3239,2024-05-10 20:15:40,50.188
G07,1C,3243,2024-05-10 20:15:40,49.688
G09,1C,3247,2024-05-10 20:15:40,50.938
G11,1C,3251,2024-05-10 20:15:40,45.875
G19,1C,3255,2024-05-10 20:15:40,33.875
G30,1C,3334,2024-05-10 20:15:40,43.813
E04,1C,4076,2024-05-10 20:15:50,52.438
E09,1C,4080,2024-05-10 20:15:50,51.563
E10,1C,4084,2024-05-10 20:15:50,51.25
E11,1C,4088,2024-05-10 20:15:50,51.313
E36,1C,4092,2024-05-10 20:15:50,49.563
G03,1C,4017,2024-05-10 20:15:50,42.625
G04,1C,4021,2024-05-10 20:15:50,46.188
